site,trtUnit,treatment,scarified,speciesID,plantID,leaves_2010,grazed_2010,notes_2010,leaves_2011,grazed_2011,notes_2011
Ft. Hoskins,16,SM,n,SIMAV,4,1,n,,,,
Ft. Hoskins,16,SM,n,SIMAV,5,1,n,,,,
Ft. Hoskins,16,SM,n,SIMAV,6,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,7,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,8,2,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,9,2,n,,2,n,
Ft. Hoskins,16,SM,y,SIMAV,10,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,11,0,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,12,2,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,13,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,14,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,15,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,16,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,17,2,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,18,2,y,,,,
Ft. Hoskins,16,SM,y,SIMAV,19,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,20,1,n,,,,
Ft. Hoskins,16,SM,n,SIMAV,21,2,n,,3,n,
Ft. Hoskins,16,SM,n,SIMAV,22,1,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,23,2,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,24,2,n,,,,
Ft. Hoskins,16,SM,y,SIMAV,25,1,n,,2,n,
Ft. Hoskins,16,SM,n,SIMAV,26,,,,2,n,
Ft. Hoskins,16,SM,n,SIMAV,27,,,,2,n,
Ft. Hoskins,16,SM,y,SIMAV,28,,,,3,n,
Ft. Hoskins,16,SM,y,SIMAV,29,,,,3,n,
Ft. Hoskins,16,SM,y,SIMAV,30,,,,6,n,
Ft. Hoskins,16,SM,y,SIMAV,31,,,,2,y,
Ft. Hoskins,20,SM,y,SIMAV,1,2,n,,,,
Ft. Hoskins,20,SM,y,SIMAV,2,0,n,,3,n,
Ft. Hoskins,20,SM,y,SIMAV,3,2,n,,,,
Ft. Hoskins,20,SM,y,SIMAV,4,1,n,,,,
Ft. Hoskins,20,SM,y,SIMAV,5,2,n,,,,
Ft. Hoskins,20,SM,y,SIMAV,6,2,n,,,,
Ft. Hoskins,20,SM,y,SIMAV,7,1,n,,3,n,
Ft. Hoskins,20,SM,n,SIMAV,8,0,n,,,,
Ft. Hoskins,20,SM,n,SIMAV,9,1,n,,,,
Ft. Hoskins,20,SM,n,SIMAV,10,1,n,,,,
Ft. Hoskins,20,SM,n,SIMAV,11,1,n,,3,n,
Ft. Hoskins,20,SM,n,SIMAV,12,1,n,,,,
Ft. Hoskins,20,SM,n,SIMAV,13,1,n,,3,n,
Ft. Hoskins,20,SM,n,SIMAV,14,1,n,,2,n,
Ft. Hoskins,20,SM,n,SIMAV,15,0,n,,3,n,
Ft. Hoskins,20,SM,n,SIMAV,16,2,n,,1,n,
Ft. Hoskins,20,SM,y,SIMAV,17,2,n,,,,
Ft. Hoskins,20,SM,y,SIMAV,18,2,n,,4,n,
Ft. Hoskins,20,SM,y,SIMAV,19,0,n,,3,n,
Ft. Hoskins,20,SM,n,SIMAV,20,2,n,,,,
Ft. Hoskins,20,SM,n,SIMAV,21,2,n,,2,n,
Ft. Hoskins,20,SM,n,SIMAV,22,2,n,,,,
Ft. Hoskins,20,SM,n,SIMAV,23,2,n,,,,
Ft. Hoskins,20,SM,y,SIMAV,24,,,,2,n,
Ft. Hoskins,20,SM,y,SIMAV,25,,,,2,n,
Ft. Hoskins,20,SM,n,SIMAV,26,,,,1,n,
Ft. Hoskins,20,SM,n,SIMAV,27,,,,2,n,
Ft. Hoskins,20,SM,n,SIMAV,28,,,,3,n,
Ft. Hoskins,20,SM,n,SIMAV,29,,,,5,n,
Ft. Hoskins,21,MBG,n,SIMAV,1,1,n,,,,
Ft. Hoskins,21,MBG,y,SIMAV,2,1,n,,,,
Ft. Hoskins,21,MBG,n,SIMAV,3,2,n,,,,
Ft. Hoskins,21,MBG,n,SIMAV,4,2,n,,,,
Ft. Hoskins,21,MBG,n,SIMAV,5,0,n,,,,
Ft. Hoskins,21,MBG,n,SIMAV,6,1,n,,,,
Ft. Hoskins,21,MBG,n,SIMAV,7,2,n,,,,
Ft. Hoskins,21,MBG,y,SIMAV,8,2,n,,,,
Ft. Hoskins,21,MBG,y,SIMAV,9,2,n,,3,n,
Ft. Hoskins,21,MBG,y,SIMAV,10,,,,3,n,
Ft. Hoskins,21,MBG,y,SIMAV,11,,,,3,n,
Ft. Hoskins,21,MBG,y,SIMAV,12,,,,2,n,
Ft. Hoskins,21,MBG,y,SIMAV,13,,,,1,n,
Ft. Hoskins,21,MBG,n,SIMAV,14,,,,1,n,
Ft. Hoskins,21,MBG,n,SIMAV,15,,,,1,n,
Ft. Hoskins,21,MBG,n,SIMAV,16,,,,2,n,
Ft. Hoskins,21,MBG,n,SIMAV,17,,,,2,n,
Ft. Hoskins,21,MBG,n,SIMAV,18,,,,2,n,
Ft. Hoskins,21,MBG,n,SIMAV,19,,,,3,n,
Ft. Hoskins,21,MBG,n,SIMAV,20,,,,2,n,
Ft. Hoskins,25,MBG,n,SIMAV,1,1,n,,2,n,
Ft. Hoskins,25,MBG,n,SIMAV,2,1,n,,,,
Ft. Hoskins,25,MBG,n,SIMAV,3,2,n,,,,
Ft. Hoskins,25,MBG,n,SIMAV,4,2,n,,,,
Ft. Hoskins,25,MBG,y,SIMAV,5,2,n,,,,
Ft. Hoskins,25,MBG,y,SIMAV,6,1,n,,,,
Ft. Hoskins,25,MBG,n,SIMAV,7,2,n,,1,n,
Ft. Hoskins,25,MBG,n,SIMAV,8,1,n,,,,
Ft. Hoskins,25,MBG,n,SIMAV,9,2,y,,,,
Ft. Hoskins,25,MBG,n,SIMAV,10,1,n,,,,
Ft. Hoskins,25,MBG,y,SIMAV,11,3,n,,,,
Ft. Hoskins,25,MBG,y,SIMAV,12,3,n,,,,
Ft. Hoskins,25,MBG,y,SIMAV,13,2,y,,,,
Ft. Hoskins,25,MBG,y,SIMAV,14,2,n,,,,
Ft. Hoskins,25,MBG,n,SIMAV,15,,,,2,n,
Ft. Hoskins,25,MBG,n,SIMAV,16,,,,1,n,
Ft. Hoskins,25,MBG,n,SIMAV,17,,,,1,n,
Ft. Hoskins,25,MBG,n,SIMAV,18,,,,2,n,
Ft. Hoskins,25,MBG,n,SIMAV,19,,,,1,n,
Ft. Hoskins,25,MBG,n,SIMAV,20,,,,1,n,
Ft. Hoskins,25,MBG,n,SIMAV,21,,,,1,n,
Ft. Hoskins,25,MBG,n,SIMAV,22,,,,2,n,
Ft. Hoskins,25,MBG,n,SIMAV,23,,,,2,n,new - cotyledon
Ft. Hoskins,25,MBG,y,SIMAV,24,,,,2,n,
Ft. Hoskins,25,MBG,y,SIMAV,25,,,,1,n,
Ft. Hoskins,30,SM,n,SIMAV,1,1,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,2,1,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,3,1,n,,8,n,
Ft. Hoskins,30,SM,n,SIMAV,4,0,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,5,1,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,6,1,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,7,2,n,,1,n,
Ft. Hoskins,30,SM,y,SIMAV,8,1,n,,2,n,
Ft. Hoskins,30,SM,y,SIMAV,9,2,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,10,1,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,11,1,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,12,1,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,13,1,n,,6,n,
Ft. Hoskins,30,SM,n,SIMAV,14,3,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,15,2,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,16,1,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,17,3,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,18,2,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,19,1,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,20,1,n,,,,
Ft. Hoskins,30,SM,n,SIMAV,21,1,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,22,3,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,23,1,n,,2,n,
Ft. Hoskins,30,SM,y,SIMAV,24,1,n,,4,n,
Ft. Hoskins,30,SM,y,SIMAV,25,2,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,26,2,n,,,,
Ft. Hoskins,30,SM,y,SIMAV,27,0,n,,2,y,
Ft. Hoskins,30,SM,n,SIMAV,28,,,,1,n,
Ft. Hoskins,30,SM,y,SIMAV,29,,,,2,n,
Ft. Hoskins,30,SM,y,SIMAV,30,,,,5,n,
Ft. Hoskins,30,SM,y,SIMAV,31,,,,5,n,new- cotyledon
Ft. Hoskins,32,SBG,n,SIMAV,1,2,n,,,,
Ft. Hoskins,32,SBG,n,SIMAV,2,2,n,,3,n,
Ft. Hoskins,32,SBG,n,SIMAV,3,1,n,,3,y,
Ft. Hoskins,32,SBG,n,SIMAV,4,3,n,,2,n,
Ft. Hoskins,32,SBG,n,SIMAV,5,2,n,,,,
Ft. Hoskins,32,SBG,n,SIMAV,6,2,n,,3,n,
Ft. Hoskins,32,SBG,n,SIMAV,7,1,n,,2,n,
Ft. Hoskins,32,SBG,n,SIMAV,8,1,n,,,,
Ft. Hoskins,32,SBG,n,SIMAV,9,2,n,,1,n,
Ft. Hoskins,32,SBG,y,SIMAV,10,2,n,,3,n,
Ft. Hoskins,32,SBG,y,SIMAV,11,3,n,,3,n,
Ft. Hoskins,32,SBG,y,SIMAV,12,2,n,,,,
Ft. Hoskins,32,SBG,y,SIMAV,13,2,n,,,,
Ft. Hoskins,32,SBG,y,SIMAV,14,1,n,,,,
Ft. Hoskins,32,SBG,y,SIMAV,15,0,n,,,,
Ft. Hoskins,32,SBG,y,SIMAV,16,1,n,,2,n,
Ft. Hoskins,32,SBG,y,SIMAV,17,2,n,,2,n,
Ft. Hoskins,32,SBG,n,SIMAV,18,3,n,,,,
Ft. Hoskins,32,SBG,n,SIMAV,19,1,n,,2,n,
Ft. Hoskins,32,SBG,y,SIMAV,20,1,n,,3,n,
Ft. Hoskins,32,SBG,y,SIMAV,21,1,n,,3,n,
Ft. Hoskins,32,SBG,y,SIMAV,22,,,,2,n,
Ft. Hoskins,32,SBG,y,SIMAV,23,,,,3,n,
Ft. Hoskins,32,SBG,y,SIMAV,24,,,,3,n,
Ft. Hoskins,33,SBG,y,SIMAV,1,2,n,,2,n,
Ft. Hoskins,33,SBG,y,SIMAV,2,2,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,3,2,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,4,1,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,5,1,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,6,1,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,7,2,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,8,1,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,9,2,n,,,,
Ft. Hoskins,33,SBG,y,SIMAV,10,1,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,11,0,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,12,1,n,,3,n,
Ft. Hoskins,33,SBG,n,SIMAV,13,2,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,14,1,n,,3,n,
Ft. Hoskins,33,SBG,n,SIMAV,15,1,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,16,1,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,17,2,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,18,3,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,19,1,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,20,2,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,21,1,n,,,,
Ft. Hoskins,33,SBG,,SIMAV,22,,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,23,3,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,24,2,n,,2,n,
Ft. Hoskins,33,SBG,n,SIMAV,25,1,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,26,2,n,,,,
Ft. Hoskins,33,SBG,n,SIMAV,27,,,,1,n,
Ft. Hoskins,33,SBG,n,SIMAV,28,,,,2,n,
Ft. Hoskins,33,SBG,n,SIMAV,29,,,,2,n,
Ft. Hoskins,33,SBG,n,SIMAV,30,,,,2,n,
Ft. Hoskins,33,SBG,n,SIMAV,31,,,,1,n,
Ft. Hoskins,37,SBG,y,SIMAV,1,0,n,,,,
Ft. Hoskins,37,SBG,y,SIMAV,2,2,n,,5,n,
Ft. Hoskins,37,SBG,y,SIMAV,3,2,y,,4,n,
Ft. Hoskins,37,SBG,y,SIMAV,4,1,n,,,,
Ft. Hoskins,37,SBG,n,SIMAV,5,2,n,,2,n,
Ft. Hoskins,37,SBG,n,SIMAV,6,2,n,,,,
Ft. Hoskins,37,SBG,y,SIMAV,7,2,n,,3,n,
Ft. Hoskins,37,SBG,y,SIMAV,8,2,n,,,,
Ft. Hoskins,37,SBG,y,SIMAV,9,1,n,,2,n,
Ft. Hoskins,37,SBG,y,SIMAV,10,,,,3,n,
Ft. Hoskins,37,SBG,y,SIMAV,11,,,,2,n,
Ft. Hoskins,37,SBG,y,SIMAV,12,,,,1,n,
Ft. Hoskins,37,SBG,y,SIMAV,13,,,,3,n,
Ft. Hoskins,38,Control,y,SIMAV,1,3,n,,,,
Ft. Hoskins,38,Control,y,SIMAV,2,2,n,,,,
Ft. Hoskins,38,Control,y,SIMAV,3,2,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,4,2,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,5,1,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,6,2,n,,2,n,
Ft. Hoskins,38,Control,n,SIMAV,7,1,y,,,,
Ft. Hoskins,38,Control,n,SIMAV,8,1,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,9,0,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,10,0,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,11,1,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,12,0,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,13,3,n,,,,
Ft. Hoskins,38,Control,n,SIMAV,14,3,n,,,,
Ft. Hoskins,38,Control,y,SIMAV,15,1,n,,4,n,
Ft. Hoskins,38,Control,y,SIMAV,16,3,n,,,,
Ft. Hoskins,38,Control,y,SIMAV,17,2,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,1,1,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,2,2,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,3,2,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,4,2,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,5,1,n,,2,n,
Ft. Hoskins,39,Control,y,SIMAV,6,2,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,7,2,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,8,1,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,9,1,n,,,,
Ft. Hoskins,39,Control,y,SIMAV,10,1,n,,,,
Ft. Hoskins,39,Control,n,SIMAV,11,1,n,,1,n,
Ft. Hoskins,39,Control,n,SIMAV,12,1,n,,2,y,
Ft. Hoskins,39,Control,n,SIMAV,13,2,n,,,,
Ft. Hoskins,39,Control,n,SIMAV,14,1,n,,,,
Ft. Hoskins,39,Control,n,SIMAV,15,2,n,,,,
Ft. Hoskins,39,Control,n,SIMAV,16,1,n,,,,
Ft. Hoskins,39,Control,n,SIMAV,17,1,n,,,,
Ft. Hoskins,39,Control,n,SIMAV,18,1,n,,2,n,
Ft. Hoskins,39,Control,n,SIMAV,19,1,n,,2,y,
Ft. Hoskins,40,MM,n,SIMAV,1,1,n,,3,n,
Ft. Hoskins,40,MM,n,SIMAV,2,2,n,,2,n,
Ft. Hoskins,40,MM,y,SIMAV,3,2,n,,,,
Ft. Hoskins,40,MM,y,SIMAV,4,2,n,,,,
Ft. Hoskins,40,MM,y,SIMAV,5,2,n,,,,
Ft. Hoskins,40,MM,n,SIMAV,6,1,n,,,,
Ft. Hoskins,40,MM,n,SIMAV,7,3,n,,3,n,
Ft. Hoskins,40,MM,n,SIMAV,8,2,n,,,,
Ft. Hoskins,40,MM,n,SIMAV,9,2,n,,,,
Ft. Hoskins,40,MM,n,SIMAV,10,2,n,,2,n,
Ft. Hoskins,40,MM,n,SIMAV,11,2,n,,5,n,
Ft. Hoskins,40,MM,,SIMAV,12,2,n,,,,
Ft. Hoskins,40,MM,y,SIMAV,13,2,n,,1,n,
Ft. Hoskins,40,MM,y,SIMAV,14,2,y,,,,
Ft. Hoskins,40,MM,n,SIMAV,15,,,,2,n,
Ft. Hoskins,40,MM,n,SIMAV,16,,,,1,n,
Ft. Hoskins,40,MM,y,SIMAV,17,,,,2,n,
Ft. Hoskins,42,MM,n,SIMAV,1,2,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,2,1,n,,1,n,
Ft. Hoskins,42,MM,n,SIMAV,3,2,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,4,2,n,,1,n,
Ft. Hoskins,42,MM,n,SIMAV,5,1,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,6,1,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,7,1,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,8,1,n,,1,n,
Ft. Hoskins,42,MM,n,SIMAV,9,1,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,10,1,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,11,2,n,,,,
Ft. Hoskins,42,MM,n,SIMAV,12,1,n,,2,n,
Ft. Hoskins,42,MM,n,SIMAV,13,1,n,,2,n,
Ft. Hoskins,42,MM,n,SIMAV,14,2,n,,,,
Ft. Hoskins,42,MM,y,SIMAV,15,1,n,,,,
Ft. Hoskins,42,MM,y,SIMAV,16,1,n,,,,
Ft. Hoskins,42,MM,y,SIMAV,17,2,n,,3,n,
Ft. Hoskins,42,MM,,SIMAV,18,1,n,can't find,,,
Ft. Hoskins,42,MM,y,SIMAV,19,1,n,,,,
Ft. Hoskins,42,MM,y,SIMAV,20,2,n,,1,n,
Ft. Hoskins,42,MM,y,SIMAV,21,2,n,,,,
Ft. Hoskins,42,MM,y,SIMAV,22,1,n,,,,
Ft. Hoskins,42,MM,,SIMAV,23,1,n,can't find,,,
Ft. Hoskins,42,MM,y,SIMAV,24,,,,2,n,
Ft. Hoskins,42,MM,y,SIMAV,25,,,,2,n,
Ft. Hoskins,42,MM,n,SIMAV,26,,,,1,n,
Ft. Hoskins,42,MM,n,SIMAV,27,,,,3,n,
Ft. Hoskins,43,MBG,y,SIMAV,1,1,n,,,,
Ft. Hoskins,43,MBG,n,SIMAV,2,1,n,,,,
Ft. Hoskins,43,MBG,n,SIMAV,3,1,n,,3,n,
Ft. Hoskins,43,MBG,n,SIMAV,4,1,n,,,,
Ft. Hoskins,43,MBG,n,SIMAV,5,1,n,,,,
Ft. Hoskins,43,MBG,n,SIMAV,6,1,n,,2,n,
Ft. Hoskins,43,MBG,n,SIMAV,7,2,n,,1,n,
Ft. Hoskins,43,MBG,n,SIMAV,8,1,n,,,,
Ft. Hoskins,43,MBG,y,SIMAV,9,2,n,,,,
Ft. Hoskins,43,MBG,y,SIMAV,10,1,n,,,,
Ft. Hoskins,43,MBG,y,SIMAV,11,2,n,,1,n,
Ft. Hoskins,43,MBG,y,SIMAV,12,,,,2,n,
Ft. Hoskins,43,MBG,y,SIMAV,13,,,,3,n,
Ft. Hoskins,43,MBG,y,SIMAV,14,,,,1,n,new - cotyledon
Ft. Hoskins,44,MM,n,SIMAV,1,1,n,,,,
Ft. Hoskins,44,MM,y,SIMAV,2,1,n,,2,n,
Ft. Hoskins,44,MM,y,SIMAV,3,1,n,,,,
Ft. Hoskins,44,MM,y,SIMAV,4,2,n,,,,
Ft. Hoskins,44,MM,y,SIMAV,5,1,n,,,,
Ft. Hoskins,44,MM,y,SIMAV,6,1,n,,2,n,
Ft. Hoskins,44,MM,y,SIMAV,7,1,n,,1,n,
Ft. Hoskins,44,MM,n,SIMAV,8,1,n,,2,n,
Ft. Hoskins,44,MM,n,SIMAV,9,1,n,,2,n,
Ft. Hoskins,44,MM,y,SIMAV,10,2,n,,,,
Ft. Hoskins,44,MM,y,SIMAV,11,3,n,,,,
Ft. Hoskins,44,MM,y,SIMAV,12,2,n,,,,
Ft. Hoskins,44,MM,y,SIMAV,13,2,n,,,,
Ft. Hoskins,44,MM,n,SIMAV,14,,,,1,n,new - cotyledon
Ft. Hoskins,44,MM,n,SIMAV,15,,,,2,n,
Ft. Hoskins,44,MM,y,SIMAV,16,,,,2,n,
Ft. Hoskins,44,MM,y,SIMAV,17,,,,1,n,
Ft. Hoskins,49,SBG,n,SIMAV,1,1,n,,,,
Ft. Hoskins,49,SBG,y,SIMAV,2,2,n,,2,n,
Ft. Hoskins,49,SBG,y,SIMAV,3,2,n,,2,n,
Ft. Hoskins,49,SBG,y,SIMAV,4,1,n,,2,y,
Ft. Hoskins,49,SBG,n,SIMAV,5,1,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,6,1,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,7,2,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,8,1,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,9,1,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,10,1,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,11,1,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,12,2,n,,2,n,
Ft. Hoskins,49,SBG,n,SIMAV,13,2,n,,2,n,
Ft. Hoskins,49,SBG,n,SIMAV,14,0,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,15,2,n,,2,n,
Ft. Hoskins,49,SBG,y,SIMAV,16,2,n,,,,
Ft. Hoskins,49,SBG,y,SIMAV,17,3,n,,,,
Ft. Hoskins,49,SBG,n,SIMAV,18,,,,1,n,
Ft. Hoskins,50,Control,y,SIMAV,1,1,n,,,,
Ft. Hoskins,50,Control,y,SIMAV,2,1,n,,,,
Ft. Hoskins,50,Control,y,SIMAV,3,2,n,,,,
Ft. Hoskins,50,Control,y,SIMAV,4,1,n,,2,n,
Ft. Hoskins,50,Control,y,SIMAV,5,1,n,,1,n,
Ft. Hoskins,50,Control,y,SIMAV,6,2,n,,,,
Ft. Hoskins,50,Control,y,SIMAV,7,2,n,,,,
Ft. Hoskins,50,Control,n,SIMAV,8,1,n,,,,
Ft. Hoskins,50,Control,n,SIMAV,9,1,n,,,,
Ft. Hoskins,50,Control,n,SIMAV,10,2,n,,,,
Ft. Hoskins,50,Control,n,SIMAV,11,1,n,,1,n,
Ft. Hoskins,50,Control,n,SIMAV,12,1,n,,,,
Ft. Hoskins,50,Control,y,SIMAV,13,2,n,,,,
Ft. Hoskins,50,Control,y,SIMAV,14,1,n,,,,
Ft. Hoskins,50,Control,n,SIMAV,15,2,n,,,,
Ft. Hoskins,50,Control,y,SIMAV,17,,,,2,n,
Pigeon Butte,2,SBG,y,SIMAV,1,1,y,,,,
Pigeon Butte,2,SBG,y,SIMAV,2,3,y,,,,
Pigeon Butte,2,SBG,y,SIMAV,3,2,y,,1,n,
Pigeon Butte,2,SBG,y,SIMAV,4,2,y,,,,
Pigeon Butte,2,SBG,y,SIMAV,5,1,y,,,,
Pigeon Butte,2,SBG,y,SIMAV,6,2,y,,,,
Pigeon Butte,2,SBG,y,SIMAV,7,1,y,,,,
Pigeon Butte,2,SBG,y,SIMAV,8,2,y,,3,n,
Pigeon Butte,2,SBG,,SIMAV,9,2,n,,,,
Pigeon Butte,2,SBG,n,SIMAV,10,1,n,,,,
Pigeon Butte,2,SBG,n,SIMAV,11,2,n,,1,n,
Pigeon Butte,2,SBG,n,SIMAV,12,2,n,,1,n,
Pigeon Butte,2,SBG,y,SIMAV,13,2,y,,5,n,
Pigeon Butte,2,SBG,y,SIMAV,14,2,y,,2,n,
Pigeon Butte,2,SBG,y,SIMAV,15,0,y,,3,n,
Pigeon Butte,2,SBG,y,SIMAV,16,2,y,,,,
Pigeon Butte,2,SBG,y,SIMAV,17,2,y,,4,n,
Pigeon Butte,2,SBG,y,SIMAV,18,3,y,,,,
Pigeon Butte,2,SBG,n,SIMAV,19,2,n,,3,n,
Pigeon Butte,2,SBG,n,SIMAV,20,1,n,,,,
Pigeon Butte,2,SBG,n,SIMAV,21,3,n,,,,
Pigeon Butte,2,SBG,n,SIMAV,22,0,n,,3,n,
Pigeon Butte,2,SBG,n,SIMAV,23,1,n,,,,
Pigeon Butte,2,SBG,n,SIMAV,24,2,n,,,,
Pigeon Butte,2,SBG,n,SIMAV,25,2,n,,2,n,
Pigeon Butte,2,SBG,y,SIMAV,26,,,,1,n,
Pigeon Butte,2,SBG,y,SIMAV,27,,,,3,n,
Pigeon Butte,2,SBG,n,SIMAV,28,,,,3,n,
Pigeon Butte,3,SM,n,SIMAV,1,2,y,,,,
Pigeon Butte,3,SM,n,SIMAV,2,2,n,,,,
Pigeon Butte,3,SM,n,SIMAV,3,1,n,,,,
Pigeon Butte,3,SM,n,SIMAV,4,2,n,,,,
Pigeon Butte,3,SM,y,SIMAV,5,1,n,,,,
Pigeon Butte,3,SM,y,SIMAV,6,1,n,,,,
Pigeon Butte,3,SM,y,SIMAV,7,1,n,,,,
Pigeon Butte,3,SM,y,SIMAV,8,3,n,,5,n,
Pigeon Butte,3,SM,y,SIMAV,9,1,n,,,,
Pigeon Butte,3,SM,y,SIMAV,10,1,n,,,,
Pigeon Butte,3,SM,y,SIMAV,11,1,n,,,,
Pigeon Butte,3,SM,y,SIMAV,12,1,n,,,,
Pigeon Butte,3,SM,y,SIMAV,13,2,n,,,,
Pigeon Butte,3,SM,n,SIMAV,14,2,n,,,,
Pigeon Butte,3,SM,n,SIMAV,15,4,n,,,,
Pigeon Butte,3,SM,n,SIMAV,16,2,n,,4,n,
Pigeon Butte,3,SM,n,SIMAV,17,4,n,,,,
Pigeon Butte,3,SM,y,SIMAV,18,1,n,,,,
Pigeon Butte,3,SM,n,SIMAV,19,,,,2,n,
Pigeon Butte,3,SM,n,SIMAV,20,,,,1,n,
Pigeon Butte,3,SM,n,SIMAV,21,,,,8,n,
Pigeon Butte,3,SM,y,SIMAV,22,,,,2,n,
Pigeon Butte,3,SM,y,SIMAV,23,,,,3,n,
Pigeon Butte,3,SM,y,SIMAV,24,,,,2,n,
Pigeon Butte,3,SM,y,SIMAV,25,,,,3,n,
Pigeon Butte,5,Control,y,SIMAV,1,1,n,,,,
Pigeon Butte,5,Control,y,SIMAV,2,2,n,,4,y,
Pigeon Butte,5,Control,y,SIMAV,3,2,n,,,,
Pigeon Butte,5,Control,y,SIMAV,4,2,n,,5,n,
Pigeon Butte,5,Control,y,SIMAV,5,1,n,,5,n,
Pigeon Butte,5,Control,y,SIMAV,6,1,n,,,,
Pigeon Butte,5,Control,y,SIMAV,7,1,n,,,,
Pigeon Butte,5,Control,y,SIMAV,8,2,n,,,,
Pigeon Butte,5,Control,y,SIMAV,9,2,n,,,,
Pigeon Butte,5,Control,y,SIMAV,10,1,n,,4,n,
Pigeon Butte,5,Control,y,SIMAV,11,2,n,,3,n,
Pigeon Butte,5,Control,y,SIMAV,12,2,n,,,,
Pigeon Butte,5,Control,y,SIMAV,13,0,n,,3,n,
